departamento,provincia,distrito,id,costo_despacho_sin_recojo,costo_despacho_con_recojo,dias_despacho
Loreto,Maynas,Iquitos,1446,24,25,8
Loreto,Maynas,Alto Nanay,1447,24,25,8
Loreto,Maynas,Fernando Lores,1448,24,25,8
Loreto,Maynas,Indiana,1449,24,25,8
Loreto,Maynas,Las Amazonas,1450,24,25,8
Loreto,Maynas,Mazan,1451,24,25,8
Loreto,Maynas,Napo,1452,24,25,8
Loreto,Maynas,Punchana,1453,24,25,8
Loreto,Maynas,Torres Causana,1454,24,25,8
Loreto,Maynas,Belén,1455,24,25,8
Loreto,Maynas,San Juan Bautista,1456,24,25,8
Loreto,Alto Amazonas,Yurimaguas,1457,24,25,8
Loreto,Alto Amazonas,Balsapuerto,1458,24,25,8
Loreto,Alto Amazonas,Jeberos,1459,24,25,8
Loreto,Alto Amazonas,Lagunas,1460,24,25,8
Loreto,Alto Amazonas,Santa Cruz,1461,24,25,8
Loreto,Alto Amazonas,Teniente Cesar López Rojas,1462,24,25,8
Loreto,Loreto,Nauta,1463,24,25,8
Loreto,Loreto,Parinari,1464,24,25,8
Loreto,Loreto,Tigre,1465,24,25,8
Loreto,Loreto,Trompeteros,1466,24,25,8
Loreto,Loreto,Urarinas,1467,24,25,8
Loreto,Mariscal Ramón Castilla,Ramón Castilla,1468,24,25,8
Loreto,Mariscal Ramón Castilla,Pebas,1469,24,25,8
Loreto,Mariscal Ramón Castilla,Yavari,1470,24,25,8
Loreto,Mariscal Ramón Castilla,San Pablo,1471,24,25,8
Loreto,Requena,Requena,1472,24,25,8
Loreto,Requena,Alto Tapiche,1473,24,25,8
Loreto,Requena,Capelo,1474,24,25,8
Loreto,Requena,Emilio San Martín,1475,24,25,8
Loreto,Requena,Maquia,1476,24,25,8
Loreto,Requena,Puinahua,1477,24,25,8
Loreto,Requena,Saquena,1478,24,25,8
Loreto,Requena,Soplin,1479,24,25,8
Loreto,Requena,Tapiche,1480,24,25,8
Loreto,Requena,Jenaro Herrera,1481,24,25,8
Loreto,Requena,Yaquerana,1482,24,25,8
Loreto,Ucayali,Contamana,1483,24,25,8
Loreto,Ucayali,Inahuaya,1484,24,25,8
Loreto,Ucayali,Padre Márquez,1485,24,25,8
Loreto,Ucayali,Pampa Hermosa,1486,24,25,8
Loreto,Ucayali,Sarayacu,1487,24,25,8
Loreto,Ucayali,Vargas Guerra,1488,24,25,8
Loreto,Datem del Marañón,Barranca,1489,24,25,8
Loreto,Datem del Marañón,Cahuapanas,1490,24,25,8
Loreto,Datem del Marañón,Manseriche,1491,24,25,8
Loreto,Datem del Marañón,Morona,1492,24,25,8
Loreto,Datem del Marañón,Pastaza,1493,24,25,8
Loreto,Datem del Marañón,Andoas,1494,24,25,8
Loreto,Putumayo,Putumayo,1495,24,25,8
Loreto,Putumayo,Rosa Panduro,1496,24,25,8
Loreto,Putumayo,Teniente Manuel Clavero,1497,24,25,8
Loreto,Putumayo,Yaguas,1498,24,25,8
Madre de Dios,Tambopata,Tambopata,1499,24,25,8
Madre de Dios,Tambopata,Inambari,1500,24,25,8
Madre de Dios,Tambopata,Las Piedras,1501,24,25,8
Madre de Dios,Tambopata,Laberinto,1502,24,25,8
Madre de Dios,Manu,Manu,1503,24,25,8
Madre de Dios,Manu,Fitzcarrald,1504,24,25,8
Madre de Dios,Manu,Madre de Dios,1505,24,25,8
Madre de Dios,Manu,Huepetuhe,1506,24,25,8
Madre de Dios,Tahuamanu,Iñapari,1507,24,25,8
Madre de Dios,Tahuamanu,Iberia,1508,24,25,8
Madre de Dios,Tahuamanu,Tahuamanu,1509,24,25,8
Moquegua,Mariscal Nieto,Moquegua,1510,24,25,8
Moquegua,Mariscal Nieto,Carumas,1511,24,25,8
Moquegua,Mariscal Nieto,Cuchumbaya,1512,24,25,8
Moquegua,Mariscal Nieto,Samegua,1513,24,25,8
Moquegua,Mariscal Nieto,San Cristóbal,1514,24,25,8
Moquegua,Mariscal Nieto,Torata,1515,24,25,8
Moquegua,General Sánchez Cerro,Omate,1516,24,25,8
Moquegua,General Sánchez Cerro,Chojata,1517,24,25,8
Moquegua,General Sánchez Cerro,Coalaque,1518,24,25,8
Moquegua,General Sánchez Cerro,Ichuña,1519,24,25,8
Moquegua,General Sánchez Cerro,La Capilla,1520,24,25,8
Moquegua,General Sánchez Cerro,Lloque,1521,24,25,8
Moquegua,General Sánchez Cerro,Matalaque,1522,24,25,8
Moquegua,General Sánchez Cerro,Puquina,1523,24,25,8
Moquegua,General Sánchez Cerro,Quinistaquillas,1524,24,25,8
Moquegua,General Sánchez Cerro,Ubinas,1525,24,25,8
Moquegua,General Sánchez Cerro,Yunga,1526,24,25,8
Moquegua,Ilo,Ilo,1527,24,25,8
Moquegua,Ilo,El Algarrobal,1528,24,25,8
Moquegua,Ilo,Pacocha,1529,24,25,8
Pasco,Pasco,Chaupimarca,1530,24,25,8
Pasco,Pasco,Huachon,1531,24,25,8
Pasco,Pasco,Huariaca,1532,24,25,8
Pasco,Pasco,Huayllay,1533,24,25,8
Pasco,Pasco,Ninacaca,1534,24,25,8
Pasco,Pasco,Pallanchacra,1535,24,25,8
Pasco,Pasco,Paucartambo,1536,24,25,8
Pasco,Pasco,San Francisco de Asís de Yarusyacan,1537,24,25,8
Pasco,Pasco,Simon Bolívar,1538,24,25,8
Pasco,Pasco,Ticlacayan,1539,24,25,8
Pasco,Pasco,Tinyahuarco,1540,24,25,8
Pasco,Pasco,Vicco,1541,24,25,8
Pasco,Pasco,Yanacancha,1542,24,25,8
Pasco,Daniel Alcides Carrión,Yanahuanca,1543,24,25,8
Pasco,Daniel Alcides Carrión,Chacayan,1544,24,25,8
Pasco,Daniel Alcides Carrión,Goyllarisquizga,1545,24,25,8
Pasco,Daniel Alcides Carrión,Paucar,1546,24,25,8
Pasco,Daniel Alcides Carrión,San Pedro de Pillao,1547,24,25,8
Pasco,Daniel Alcides Carrión,Santa Ana de Tusi,1548,24,25,8
Pasco,Daniel Alcides Carrión,Tapuc,1549,24,25,8
Pasco,Daniel Alcides Carrión,Vilcabamba,1550,24,25,8
Pasco,Oxapampa,Oxapampa,1551,24,25,8
Pasco,Oxapampa,Chontabamba,1552,24,25,8
Pasco,Oxapampa,Huancabamba,1553,24,25,8
Pasco,Oxapampa,Palcazu,1554,24,25,8
Pasco,Oxapampa,Pozuzo,1555,24,25,8
Pasco,Oxapampa,Puerto Bermúdez,1556,24,25,8
Pasco,Oxapampa,Villa Rica,1557,24,25,8
Pasco,Oxapampa,Constitución,1558,24,25,8
Piura,Piura,Piura,1559,24,25,8
Piura,Piura,Castilla,1560,24,25,8
Piura,Piura,Catacaos,1561,24,25,8
Piura,Piura,Cura Mori,1562,24,25,8
Piura,Piura,El Tallan,1563,24,25,8
Piura,Piura,La Arena,1564,24,25,8
Piura,Piura,La Unión,1565,24,25,8
Piura,Piura,Las Lomas,1566,24,25,8
Piura,Piura,Tambo Grande,1567,24,25,8
Piura,Piura,Veintiseis de Octubre,1568,24,25,8
Piura,Ayabaca,Ayabaca,1569,24,25,8
Piura,Ayabaca,Frias,1570,24,25,8
Piura,Ayabaca,Jilili,1571,24,25,8
Piura,Ayabaca,Lagunas,1572,24,25,8
Piura,Ayabaca,Montero,1573,24,25,8
Piura,Ayabaca,Pacaipampa,1574,24,25,8
Piura,Ayabaca,Paimas,1575,24,25,8
Piura,Ayabaca,Sapillica,1576,24,25,8
Piura,Ayabaca,Sicchez,1577,24,25,8
Piura,Ayabaca,Suyo,1578,24,25,8
Piura,Huancabamba,Huancabamba,1579,24,25,8
Piura,Huancabamba,Canchaque,1580,24,25,8
Piura,Huancabamba,El Carmen de la Frontera,1581,24,25,8
Piura,Huancabamba,Huarmaca,1582,24,25,8
Piura,Huancabamba,Lalaquiz,1583,24,25,8
Piura,Huancabamba,San Miguel de El Faique,1584,24,25,8
Piura,Huancabamba,Sondor,1585,24,25,8
Piura,Huancabamba,Sondorillo,1586,24,25,8
Piura,Morropón,Chulucanas,1587,24,25,8
Piura,Morropón,Buenos Aires,1588,24,25,8
Piura,Morropón,Chalaco,1589,24,25,8
Piura,Morropón,La Matanza,1590,24,25,8
Piura,Morropón,Morropon,1591,24,25,8
Piura,Morropón,Salitral,1592,24,25,8
Piura,Morropón,San Juan de Bigote,1593,24,25,8
Piura,Morropón,Santa Catalina de Mossa,1594,24,25,8
Piura,Morropón,Santo Domingo,1595,24,25,8
Piura,Morropón,Yamango,1596,24,25,8
Piura,Paita,Paita,1597,24,25,8
Piura,Paita,Amotape,1598,24,25,8
Piura,Paita,Arenal,1599,24,25,8
Piura,Paita,Colan,1600,24,25,8
Piura,Paita,La Huaca,1601,24,25,8
Piura,Paita,Tamarindo,1602,24,25,8
Piura,Paita,Vichayal,1603,24,25,8
Piura,Sullana,Sullana,1604,24,25,8
Piura,Sullana,Bellavista,1605,24,25,8
Piura,Sullana,Ignacio Escudero,1606,24,25,8
Piura,Sullana,Lancones,1607,24,25,8
Piura,Sullana,Marcavelica,1608,24,25,8
Piura,Sullana,Miguel Checa,1609,24,25,8
Piura,Sullana,Querecotillo,1610,24,25,8
Piura,Sullana,Salitral,1611,24,25,8
Piura,Talara,Pariñas,1612,24,25,8
Piura,Talara,El Alto,1613,24,25,8
Piura,Talara,La Brea,1614,24,25,8
Piura,Talara,Lobitos,1615,24,25,8
Piura,Talara,Los Organos,1616,24,25,8
Piura,Talara,Mancora,1617,24,25,8
Piura,Sechura,Sechura,1618,24,25,8
Piura,Sechura,Bellavista de la Unión,1619,24,25,8
Piura,Sechura,Bernal,1620,24,25,8
Piura,Sechura,Cristo Nos Valga,1621,24,25,8
Piura,Sechura,Vice,1622,24,25,8
Piura,Sechura,Rinconada Llicuar,1623,24,25,8
Puno,Puno,Puno,1624,24,25,8
Puno,Puno,Acora,1625,24,25,8
Puno,Puno,Amantani,1626,24,25,8
Puno,Puno,Atuncolla,1627,24,25,8
Puno,Puno,Capachica,1628,24,25,8
Puno,Puno,Chucuito,1629,24,25,8
Puno,Puno,Coata,1630,24,25,8
Puno,Puno,Huata,1631,24,25,8
Puno,Puno,Mañazo,1632,24,25,8
Puno,Puno,Paucarcolla,1633,24,25,8
Puno,Puno,Pichacani,1634,24,25,8
Puno,Puno,Plateria,1635,24,25,8
Puno,Puno,San Antonio,1636,24,25,8
Puno,Puno,Tiquillaca,1637,24,25,8
Puno,Puno,Vilque,1638,24,25,8
Puno,Azángaro,Azángaro,1639,24,25,8
Puno,Azángaro,Achaya,1640,24,25,8
Puno,Azángaro,Arapa,1641,24,25,8
Puno,Azángaro,Asillo,1642,24,25,8
Puno,Azángaro,Caminaca,1643,24,25,8
Puno,Azángaro,Chupa,1644,24,25,8
Puno,Azángaro,José Domingo Choquehuanca,1645,24,25,8
Puno,Azángaro,Muñani,1646,24,25,8
Puno,Azángaro,Potoni,1647,24,25,8
Puno,Azángaro,Saman,1648,24,25,8
Puno,Azángaro,San Anton,1649,24,25,8
Puno,Azángaro,San José,1650,24,25,8
Puno,Azángaro,San Juan de Salinas,1651,24,25,8
Puno,Azángaro,Santiago de Pupuja,1652,24,25,8
Puno,Azángaro,Tirapata,1653,24,25,8
Puno,Carabaya,Macusani,1654,24,25,8
Puno,Carabaya,Ajoyani,1655,24,25,8
Puno,Carabaya,Ayapata,1656,24,25,8
Puno,Carabaya,Coasa,1657,24,25,8
Puno,Carabaya,Corani,1658,24,25,8
Puno,Carabaya,Crucero,1659,24,25,8
Puno,Carabaya,Ituata,1660,24,25,8
Puno,Carabaya,Ollachea,1661,24,25,8
Puno,Carabaya,San Gaban,1662,24,25,8
Puno,Carabaya,Usicayos,1663,24,25,8
Puno,Chucuito,Juli,1664,24,25,8
Puno,Chucuito,Desaguadero,1665,24,25,8
Puno,Chucuito,Huacullani,1666,24,25,8
Puno,Chucuito,Kelluyo,1667,24,25,8
Puno,Chucuito,Pisacoma,1668,24,25,8
Puno,Chucuito,Pomata,1669,24,25,8
Puno,Chucuito,Zepita,1670,24,25,8
Puno,El Collao,Ilave,1671,24,25,8
Puno,El Collao,Capazo,1672,24,25,8
Puno,El Collao,Pilcuyo,1673,24,25,8
Puno,El Collao,Santa Rosa,1674,24,25,8
Puno,El Collao,Conduriri,1675,24,25,8
Puno,Huancané,Huancane,1676,24,25,8
Puno,Huancané,Cojata,1677,24,25,8
Puno,Huancané,Huatasani,1678,24,25,8
Puno,Huancané,Inchupalla,1679,24,25,8
Puno,Huancané,Pusi,1680,24,25,8
Puno,Huancané,Rosaspata,1681,24,25,8
Puno,Huancané,Taraco,1682,24,25,8
Puno,Huancané,Vilque Chico,1683,24,25,8
Puno,Lampa,Lampa,1684,24,25,8
Puno,Lampa,Cabanilla,1685,24,25,8
Puno,Lampa,Calapuja,1686,24,25,8
Puno,Lampa,Nicasio,1687,24,25,8
Puno,Lampa,Ocuviri,1688,24,25,8
Puno,Lampa,Palca,1689,24,25,8
Puno,Lampa,Paratia,1690,24,25,8
Puno,Lampa,Pucara,1691,24,25,8
Puno,Lampa,Santa Lucia,1692,24,25,8
Puno,Lampa,Vilavila,1693,24,25,8
Puno,Melgar,Ayaviri,1694,24,25,8
Puno,Melgar,Antauta,1695,24,25,8
Puno,Melgar,Cupi,1696,24,25,8
Puno,Melgar,Llalli,1697,24,25,8
Puno,Melgar,Macari,1698,24,25,8
Puno,Melgar,Nuñoa,1699,24,25,8
Puno,Melgar,Orurillo,1700,24,25,8
Puno,Melgar,Santa Rosa,1701,24,25,8
Puno,Melgar,Umachiri,1702,24,25,8
Puno,Moho,Moho,1703,24,25,8
Puno,Moho,Conima,1704,24,25,8
Puno,Moho,Huayrapata,1705,24,25,8
Puno,Moho,Tilali,1706,24,25,8
Puno,San Antonio de Putina,Putina,1707,24,25,8
Puno,San Antonio de Putina,Ananea,1708,24,25,8
Puno,San Antonio de Putina,Pedro Vilca Apaza,1709,24,25,8
Puno,San Antonio de Putina,Quilcapuncu,1710,24,25,8
Puno,San Antonio de Putina,Sina,1711,24,25,8
Puno,San Román,Juliaca,1712,24,25,8
Puno,San Román,Cabana,1713,24,25,8
Puno,San Román,Cabanillas,1714,24,25,8
Puno,San Román,Caracoto,1715,24,25,8
Puno,Sandia,Sandia,1716,24,25,8
Puno,Sandia,Cuyocuyo,1717,24,25,8
Puno,Sandia,Limbani,1718,24,25,8
Puno,Sandia,Patambuco,1719,24,25,8
Puno,Sandia,Phara,1720,24,25,8
Puno,Sandia,Quiaca,1721,24,25,8
Puno,Sandia,San Juan del Oro,1722,24,25,8
Puno,Sandia,Yanahuaya,1723,24,25,8
Puno,Sandia,Alto Inambari,1724,24,25,8
Puno,Sandia,San Pedro de Putina Punco,1725,24,25,8
Puno,Yunguyo,Yunguyo,1726,24,25,8
Puno,Yunguyo,Anapia,1727,24,25,8
Puno,Yunguyo,Copani,1728,24,25,8
Puno,Yunguyo,Cuturapi,1729,24,25,8
Puno,Yunguyo,Ollaraya,1730,24,25,8
Puno,Yunguyo,Tinicachi,1731,24,25,8
Puno,Yunguyo,Unicachi,1732,24,25,8
San Martín,Moyobamba,Moyobamba,1733,24,25,8
San Martín,Moyobamba,Calzada,1734,24,25,8
San Martín,Moyobamba,Habana,1735,24,25,8
San Martín,Moyobamba,Jepelacio,1736,24,25,8
San Martín,Moyobamba,Soritor,1737,24,25,8
San Martín,Moyobamba,Yantalo,1738,24,25,8
San Martín,Bellavista,Bellavista,1739,24,25,8
San Martín,Bellavista,Alto Biavo,1740,24,25,8
San Martín,Bellavista,Bajo Biavo,1741,24,25,8
San Martín,Bellavista,Huallaga,1742,24,25,8
San Martín,Bellavista,San Pablo,1743,24,25,8
San Martín,Bellavista,San Rafael,1744,24,25,8
San Martín,El Dorado,San José de Sisa,1745,24,25,8
San Martín,El Dorado,Agua Blanca,1746,24,25,8
San Martín,El Dorado,San Martín,1747,24,25,8
San Martín,El Dorado,Santa Rosa,1748,24,25,8
San Martín,El Dorado,Shatoja,1749,24,25,8
San Martín,Huallaga,Saposoa,1750,24,25,8
San Martín,Huallaga,Alto Saposoa,1751,24,25,8
San Martín,Huallaga,El Eslabón,1752,24,25,8
San Martín,Huallaga,Piscoyacu,1753,24,25,8
San Martín,Huallaga,Sacanche,1754,24,25,8
San Martín,Huallaga,Tingo de Saposoa,1755,24,25,8
San Martín,Lamas,Lamas,1756,24,25,8
San Martín,Lamas,Alonso de Alvarado,1757,24,25,8
San Martín,Lamas,Barranquita,1758,24,25,8
San Martín,Lamas,Caynarachi,1759,24,25,8
San Martín,Lamas,Cuñumbuqui,1760,24,25,8
San Martín,Lamas,Pinto Recodo,1761,24,25,8
San Martín,Lamas,Rumisapa,1762,24,25,8
San Martín,Lamas,San Roque de Cumbaza,1763,24,25,8
San Martín,Lamas,Shanao,1764,24,25,8
San Martín,Lamas,Tabalosos,1765,24,25,8
San Martín,Lamas,Zapatero,1766,24,25,8
San Martín,Mariscal Cáceres,Juanjuí,1767,24,25,8
San Martín,Mariscal Cáceres,Campanilla,1768,24,25,8
San Martín,Mariscal Cáceres,Huicungo,1769,24,25,8
San Martín,Mariscal Cáceres,Pachiza,1770,24,25,8
San Martín,Mariscal Cáceres,Pajarillo,1771,24,25,8
San Martín,Picota,Picota,1772,24,25,8
San Martín,Picota,Buenos Aires,1773,24,25,8
San Martín,Picota,Caspisapa,1774,24,25,8
San Martín,Picota,Pilluana,1775,24,25,8
San Martín,Picota,Pucacaca,1776,24,25,8
San Martín,Picota,San Cristóbal,1777,24,25,8
San Martín,Picota,San Hilarión,1778,24,25,8
San Martín,Picota,Shamboyacu,1779,24,25,8
San Martín,Picota,Tingo de Ponasa,1780,24,25,8
San Martín,Picota,Tres Unidos,1781,24,25,8
San Martín,Rioja,Rioja,1782,24,25,8
San Martín,Rioja,Awajun,1783,24,25,8
San Martín,Rioja,Elías Soplin Vargas,1784,24,25,8
San Martín,Rioja,Nueva Cajamarca,1785,24,25,8
San Martín,Rioja,Pardo Miguel,1786,24,25,8
San Martín,Rioja,Posic,1787,24,25,8
San Martín,Rioja,San Fernando,1788,24,25,8
San Martín,Rioja,Yorongos,1789,24,25,8
San Martín,Rioja,Yuracyacu,1790,24,25,8
San Martín,San Martín,Tarapoto,1791,24,25,8
San Martín,San Martín,Alberto Leveau,1792,24,25,8
San Martín,San Martín,Cacatachi,1793,24,25,8
San Martín,San Martín,Chazuta,1794,24,25,8
San Martín,San Martín,Chipurana,1795,24,25,8
San Martín,San Martín,El Porvenir,1796,24,25,8
San Martín,San Martín,Huimbayoc,1797,24,25,8
San Martín,San Martín,Juan Guerra,1798,24,25,8
San Martín,San Martín,La Banda de Shilcayo,1799,24,25,8
San Martín,San Martín,Morales,1800,24,25,8
San Martín,San Martín,Papaplaya,1801,24,25,8
San Martín,San Martín,San Antonio,1802,24,25,8
San Martín,San Martín,Sauce,1803,24,25,8
San Martín,San Martín,Shapaja,1804,24,25,8
San Martín,Tocache,Tocache,1805,24,25,8
San Martín,Tocache,Nuevo Progreso,1806,24,25,8
San Martín,Tocache,Polvora,1807,24,25,8
San Martín,Tocache,Shunte,1808,24,25,8
San Martín,Tocache,Uchiza,1809,24,25,8
Tacna,Tacna,Tacna,1810,24,25,8
Tacna,Tacna,Alto de la Alianza,1811,24,25,8
Tacna,Tacna,Calana,1812,24,25,8
Tacna,Tacna,Ciudad Nueva,1813,24,25,8
Tacna,Tacna,Inclan,1814,24,25,8
Tacna,Tacna,Pachia,1815,24,25,8
Tacna,Tacna,Palca,1816,24,25,8
Tacna,Tacna,Pocollay,1817,24,25,8
Tacna,Tacna,Sama,1818,24,25,8
Tacna,Tacna,Coronel Gregorio Albarracín Lanchipa,1819,24,25,8
Tacna,Tacna,La Yarada los Palos,1820,24,25,8
Tacna,Candarave,Candarave,1821,24,25,8
Tacna,Candarave,Cairani,1822,24,25,8
Tacna,Candarave,Camilaca,1823,24,25,8
Tacna,Candarave,Curibaya,1824,24,25,8
Tacna,Candarave,Huanuara,1825,24,25,8
Tacna,Candarave,Quilahuani,1826,24,25,8
Tacna,Jorge Basadre,Locumba,1827,24,25,8
Tacna,Jorge Basadre,Ilabaya,1828,24,25,8
Tacna,Jorge Basadre,Ite,1829,24,25,8
Tacna,Tarata,Tarata,1830,24,25,8
Tacna,Tarata,Héroes Albarracín,1831,24,25,8
Tacna,Tarata,Estique,1832,24,25,8
Tacna,Tarata,Estique-Pampa,1833,24,25,8
Tacna,Tarata,Sitajara,1834,24,25,8
Tacna,Tarata,Susapaya,1835,24,25,8
Tacna,Tarata,Tarucachi,1836,24,25,8
Tacna,Tarata,Ticaco,1837,24,25,8
Tumbes,Tumbes,Tumbes,1838,24,25,8
Tumbes,Tumbes,Corrales,1839,24,25,8
Tumbes,Tumbes,La Cruz,1840,24,25,8
Tumbes,Tumbes,Pampas de Hospital,1841,24,25,8
Tumbes,Tumbes,San Jacinto,1842,24,25,8
Tumbes,Tumbes,San Juan de la Virgen,1843,24,25,8
Tumbes,Contralmirante Villar,Zorritos,1844,24,25,8
Tumbes,Contralmirante Villar,Casitas,1845,24,25,8
Tumbes,Contralmirante Villar,Canoas de Punta Sal,1846,24,25,8
Tumbes,Zarumilla,Zarumilla,1847,24,25,8
Tumbes,Zarumilla,Aguas Verdes,1848,24,25,8
Tumbes,Zarumilla,Matapalo,1849,24,25,8
Tumbes,Zarumilla,Papayal,1850,24,25,8
Ucayali,Coronel Portillo,Calleria,1851,24,25,8
Ucayali,Coronel Portillo,Campoverde,1852,24,25,8
Ucayali,Coronel Portillo,Iparia,1853,24,25,8
Ucayali,Coronel Portillo,Masisea,1854,24,25,8
Ucayali,Coronel Portillo,Yarinacocha,1855,24,25,8
Ucayali,Coronel Portillo,Nueva Requena,1856,24,25,8
Ucayali,Coronel Portillo,Manantay,1857,24,25,8
Ucayali,Atalaya,Raymondi,1858,24,25,8
Ucayali,Atalaya,Sepahua,1859,24,25,8
Ucayali,Atalaya,Tahuania,1860,24,25,8
Ucayali,Atalaya,Yurua,1861,24,25,8
Ucayali,Padre Abad,Padre Abad,1862,24,25,8
Ucayali,Padre Abad,Irazola,1863,24,25,8
Ucayali,Padre Abad,Curimana,1864,24,25,8
Ucayali,Padre Abad,Neshuya,1865,24,25,8
Ucayali,Padre Abad,Alexander Von Humboldt,1866,24,25,8
Ucayali,Purús,Purus,1867,24,25,8
